Subject,Image,Width,Height,Brightness,Contrast,Edge_Ratio
123,29-03.jpg,200,200,105.479975,56.132926602836015,4.18
123,29-04.jpg,200,200,104.231175,54.818423300195114,4.285
123,29-08.jpg,200,200,88.4537,41.33079912498668,4.295
123,29-09.jpg,200,200,124.60105,42.146318806006065,2.52
123,29-12.jpg,200,200,90.0549,35.06031782499982,5.4350000000000005
123,29-13.jpg,200,200,93.13915,33.69381378350483,3.855
123,29-14.jpg,200,200,89.549275,32.28406839254271,3.3125
124,3-03.jpg,200,200,85.392075,35.43506176365966,3.3274999999999997
124,3-06.jpg,200,200,81.541025,28.929773019319992,3.2325
124,3-08.jpg,200,200,88.626225,33.951924352669245,3.8850000000000002
124,3-09.jpg,200,200,88.069175,33.32017316610727,3.1199999999999997
124,3-10.jpg,200,200,92.329575,35.05347422609312,2.4025000000000003
124,3-12.jpg,200,200,82.8805,32.30199405222532,3.2675
124,3-13.jpg,200,200,74.49095,33.11137218687109,3.2024999999999997
125,30-01.jpg,200,200,109.288025,36.09841224485331,5.185
125,30-05.jpg,200,200,97.320875,32.717785900552244,3.8324999999999996
125,30-06.jpg,200,200,93.78865,29.638751343089673,4.32
125,30-08.jpg,200,200,98.19705,33.90644217987933,5.89
125,30-10.jpg,200,200,104.679175,29.966047392330125,4.5975
125,30-11.jpg,200,200,94.30195,29.044890707274146,4.5625
125,30-13.jpg,200,200,97.393,27.525153060428202,4.2025
126,31-01.jpg,200,200,115.948,45.00218823568472,2.2925
126,31-04.jpg,200,200,89.120025,33.433864105116164,2.9425
126,31-05.jpg,200,200,85.150925,32.79775520739758,3.3674999999999997
126,31-08.jpg,200,200,88.220525,30.44646192457138,2.5524999999999998
126,31-10.jpg,200,200,104.922725,35.270504725256984,1.5
126,31-11.jpg,200,200,86.461025,32.27937547334792,2.7725
126,31-12.jpg,200,200,82.292225,32.77167038082396,3.1199999999999997
127,32-02.jpg,200,200,79.93045,37.049294363017225,2.87
127,32-03.jpg,200,200,75.3991,38.592405589571634,4.485
127,32-04.jpg,200,200,80.00125,37.37140348498434,4.2275
127,32-07.jpg,200,200,84.052325,36.10818518140139,3.9849999999999994
127,32-11.jpg,200,200,77.798825,32.76322486598923,3.6775
127,32-13.jpg,200,200,79.662475,33.472713542143175,4.46
127,32-14.jpg,200,200,79.240275,32.578733752624196,4.655
128,33-01.jpg,200,200,94.5084,45.95860615205818,2.3975
128,33-03.jpg,200,200,73.863975,32.10979013010479,2.4275
128,33-07.jpg,200,200,73.63395,27.016729213535456,4.0225
128,33-09.jpg,200,200,108.001125,48.153852117295614,4.569999999999999
128,33-10.jpg,200,200,91.093275,39.98889751886609,2.3800000000000003
128,33-12.jpg,200,200,91.27925,47.13248528814813,4.5575
128,33-13.jpg,200,200,84.7831,35.080134041790664,3.9
129,34-01.jpg,200,200,112.235025,58.029633707696064,4.5675
129,34-03.jpg,200,200,77.987975,43.34373865276708,4.507499999999999
129,34-05.jpg,200,200,75.1014,39.07327626447519,3.5525
129,34-06.jpg,200,200,72.901525,39.524630013124415,3.195
129,34-12.jpg,200,200,73.507225,40.09344332680064,3.92
129,34-13.jpg,200,200,71.885125,39.72164370635202,4.365
129,34-14.jpg,200,200,36.190175,20.839508354790308,1.3175
130,35-02.jpg,200,200,96.06315,42.68239873856084,3.5325
130,35-04.jpg,200,200,86.34605,39.39889020515045,3.6225
130,35-05.jpg,200,200,87.7955,41.08453273130899,4.3225
130,35-07.jpg,200,200,87.931775,39.22237142689584,4.29
130,35-08.jpg,200,200,87.42015,37.085164472838734,3.9699999999999998
130,35-10.jpg,200,200,98.150225,41.31267005955164,2.31
130,35-11.jpg,200,200,85.8403,39.869091360476226,4.1075
131,36-01.jpg,200,200,108.816,43.70549329317769,2.4125
131,36-02.jpg,200,200,97.14245,39.53343215555032,2.815
131,36-04.jpg,200,200,89.360525,35.45331926243825,2.85
131,36-05.jpg,200,200,92.615125,37.412634847526775,4.42
131,36-06.jpg,200,200,96.230475,37.462535369010666,4.324999999999999
131,36-07.jpg,200,200,122.225725,44.8823470110953,3.5125
131,36-14.jpg,200,200,13.17735,7.3091105462634784,0.0
132,37-01.jpg,200,200,132.643375,48.58825520235703,4.3625
132,37-05.jpg,200,200,91.94865,48.38072667062267,5.54
132,37-08.jpg,200,200,90.9722,48.98948741475053,6.4525
132,37-09.jpg,200,200,96.9481,45.08688064603716,6.3875
132,37-10.jpg,200,200,112.837725,52.19954302313742,5.11
132,37-11.jpg,200,200,90.391075,48.154010584211726,5.81
132,37-12.jpg,200,200,87.544325,48.5642284536095,7.02
133,38-02.jpg,200,200,95.527575,41.19183523004741,3.195
133,38-04.jpg,200,200,91.20735,35.49465461132845,3.435
133,38-05.jpg,200,200,89.885625,33.42953474637921,4.02
133,38-06.jpg,200,200,88.0329,28.911893185850005,2.5025
133,38-10.jpg,200,200,95.4797,44.48135719500924,1.8399999999999999
133,38-11.jpg,200,200,81.846075,33.68158669205439,3.415
133,38-14.jpg,200,200,53.2823,26.750505728116618,1.3299999999999998
134,39-01.jpg,200,200,85.7052,61.531293200777114,2.535
134,39-03.jpg,200,200,81.401675,43.13779238897576,3.075
134,39-06.jpg,200,200,74.744475,39.64750789109417,3.4275
134,39-09.jpg,200,200,74.233,37.739912705251456,3.5125
134,39-12.jpg,200,200,67.531675,39.550725615270004,4.0725
134,39-13.jpg,200,200,76.4676,39.80654217889315,2.6875
134,39-14.jpg,200,200,72.026475,38.72018561518494,3.5425
135,4-04.jpg,200,200,71.049875,37.659407025129525,2.7275
135,4-06.jpg,200,200,69.404975,32.012948477910854,2.4525
135,4-07.jpg,200,200,73.717125,35.52919724303344,3.18
135,4-08.jpg,200,200,73.94185,33.24055984151741,2.36
135,4-11.jpg,200,200,72.014375,37.18293517676321,3.04
135,4-12.jpg,200,200,65.0702,29.89037423586396,2.8975
135,4-14.jpg,200,200,23.387625,18.052931115455323,1.065
136,40-01.jpg,200,200,90.672625,43.878082804623254,2.815
136,40-03.jpg,200,200,75.401225,38.13867516707122,2.7325
136,40-04.jpg,200,200,73.0508,36.76553439513698,2.4525
136,40-07.jpg,200,200,75.000225,32.425835763313415,2.7775000000000003
136,40-08.jpg,200,200,73.78515,31.359462518951116,2.825
136,40-10.jpg,200,200,79.833075,31.739995448083715,1.7774999999999999
136,40-12.jpg,200,200,70.673825,36.233409788058516,2.9899999999999998
137,41-02.jpg,200,200,97.52795,40.71564525827265,1.9224999999999999
137,41-04.jpg,200,200,87.0246,37.12093674518465,3.7699999999999996
137,41-05.jpg,200,200,88.56425,38.323002517254565,3.8600000000000003
137,41-07.jpg,200,200,87.2073,30.357324103253898,3.6624999999999996
137,41-09.jpg,200,200,88.31315,32.17202957659805,3.9849999999999994
137,41-10.jpg,200,200,95.6407,33.15195927105968,2.6525
137,41-11.jpg,200,200,84.5858,32.55617511870828,5.5675
138,42-01.jpg,200,200,101.3916,48.490247467300065,2.56
138,42-02.jpg,200,200,96.409675,39.918695386928356,2.945
138,42-03.jpg,200,200,85.192675,39.25743370808101,3.1925000000000003
138,42-06.jpg,200,200,77.823975,32.80674382195489,3.4075
138,42-08.jpg,200,200,79.63655,29.914957865547798,3.5775
138,42-11.jpg,200,200,77.35505,32.892249687388365,3.4750000000000005
138,42-14.jpg,200,200,79.92285,31.937594585026282,3.4174999999999995
139,43-03.jpg,200,200,92.283725,30.67056773397544,4.04
139,43-04.jpg,200,200,87.6326,31.069042747403724,4.105
139,43-05.jpg,200,200,83.167225,34.0255030939937,4.09
139,43-06.jpg,200,200,84.045,33.546102977842295,4.3975
139,43-11.jpg,200,200,88.939825,34.25191022365578,4.7625
139,43-13.jpg,200,200,89.6161,33.04207576394074,4.82
139,43-14.jpg,200,200,88.301625,31.93573386285925,4.455
140,44-01.jpg,200,200,97.34905,39.44033169355324,2.7375
140,44-02.jpg,200,200,88.945725,40.035185515048816,2.8375
140,44-05.jpg,200,200,79.9124,35.128959936781506,2.8025
140,44-07.jpg,200,200,76.8172,29.907635883834082,3.1475000000000004
140,44-08.jpg,200,200,77.861075,31.602384005710313,2.895
140,44-09.jpg,200,200,79.89485,30.62124252014441,3.115
140,44-11.jpg,200,200,77.04545,31.678224134214027,3.005
141,45-02.jpg,200,200,87.6326,34.585638164417325,2.7625
141,45-03.jpg,200,200,84.879,34.011720906181736,2.3175
141,45-04.jpg,200,200,86.185175,34.152649021992055,2.6
141,45-08.jpg,200,200,87.751325,27.681611870416344,2.855
141,45-10.jpg,200,200,92.6951,30.637955806319717,1.6549999999999998
141,45-11.jpg,200,200,84.763,28.82918540299049,2.5625
141,45-12.jpg,200,200,85.2606,32.2822255682597,3.1325
142,46-06.jpg,200,200,73.126925,29.302062470829167,4.19
142,46-07.jpg,200,200,80.048675,28.678101501744756,4.5525
142,46-08.jpg,200,200,77.440225,29.050734533732104,4.91
142,46-10.jpg,200,200,88.90015,37.40746422811228,5.1025
142,46-11.jpg,200,200,73.830625,31.18322685530436,3.8249999999999997
142,46-12.jpg,200,200,70.1507,30.19907845464825,2.85
142,46-13.jpg,200,200,52.753525,28.093637626237992,2.3175
143,47-04.jpg,200,200,91.570625,38.19880773151664,3.1125
143,47-05.jpg,200,200,89.046125,35.01957948754346,3.3024999999999998
143,47-07.jpg,200,200,91.50455,33.40593853340301,3.6325000000000003
143,47-10.jpg,200,200,95.81225,35.411750167670334,3.0425
143,47-11.jpg,200,200,90.560825,34.84725742894805,3.6799999999999997
143,47-13.jpg,200,200,66.73015,33.0621442283694,3.3775
143,47-14.jpg,200,200,6.6022,3.614312543209289,0.0
144,48-04.jpg,200,200,86.555975,42.42223198747769,3.3325
144,48-06.jpg,200,200,84.233475,39.077663881357786,4.865
144,48-08.jpg,200,200,84.87255,37.21725347869587,3.7025
144,48-10.jpg,200,200,91.76545,42.78504337145751,2.5625
144,48-12.jpg,200,200,83.730275,38.800965496033406,6.03
144,48-13.jpg,200,200,56.826075,33.239379132203645,2.9675
144,48-14.jpg,200,200,5.2345,3.9222709939523552,0.0
145,49-06.jpg,200,200,78.452575,33.85312837640526,3.4075
145,49-07.jpg,200,200,84.31465,45.783317326046834,4.6575
145,49-08.jpg,200,200,77.93145,33.269224531051215,3.1550000000000002
145,49-09.jpg,200,200,79.6896,35.23309668252281,3.495
145,49-10.jpg,200,200,85.5881,39.94452075554293,2.19
145,49-12.jpg,200,200,77.010825,33.4485210109412,3.5425
145,49-13.jpg,200,200,58.528875,33.24671361554966,2.1325
146,5-01.jpg,200,200,116.817575,37.667007395323765,5.265000000000001
146,5-02.jpg,200,200,102.61,36.746314781213094,4.9475
146,5-03.jpg,200,200,91.6872,35.02154845463004,5.5925
146,5-05.jpg,200,200,92.543075,33.656974679022696,5.7275
146,5-10.jpg,200,200,118.334675,38.9899643196089,4.1475
146,5-13.jpg,200,200,79.2345,30.77081181493267,4.0225
146,5-14.jpg,200,200,29.4791,12.241475123121395,1.16
147,50-01.jpg,200,200,117.25335,45.804663668424645,3.1825
147,50-03.jpg,200,200,94.540225,40.780905237002465,4.8025
147,50-04.jpg,200,200,95.753525,40.01850540780321,4.4675
147,50-08.jpg,200,200,101.85425,34.41979309841214,3.3375000000000004
147,50-09.jpg,200,200,102.493925,34.48104208248897,3.0775
147,50-11.jpg,200,200,96.58925,36.728897130699416,4.7475000000000005
147,50-12.jpg,200,200,96.5871,37.06439617193298,5.385
148,51-02.jpg,200,200,73.17515,44.07822617208524,3.2224999999999997
148,51-03.jpg,200,200,72.75475,40.31157094975958,3.1075
148,51-04.jpg,200,200,79.34255,41.14797758696653,3.82
148,51-07.jpg,200,200,63.68755,46.014869064222054,2.98
148,51-09.jpg,200,200,62.5856,45.154426390332986,3.7800000000000002
148,51-11.jpg,200,200,75.515525,43.82027965422374,3.95
148,51-13.jpg,200,200,52.49885,34.117968853340315,1.7774999999999999
149,52-01.jpg,200,200,101.208425,49.28111488206588,2.825
149,52-02.jpg,200,200,84.42945,42.71011265142601,3.595
149,52-04.jpg,200,200,79.175675,43.11608879866511,3.2750000000000004
149,52-05.jpg,200,200,79.504425,41.61077481157224,4.0125
149,52-07.jpg,200,200,78.707325,38.58349797963341,4.31
149,52-09.jpg,200,200,98.6705,64.7187795755606,4.315
149,52-12.jpg,200,200,75.3617,38.21714828594619,5.04
150,53-03.jpg,200,200,79.8993,38.75632541289228,3.9725
150,53-04.jpg,200,200,79.463125,38.27164668830406,4.7025
150,53-07.jpg,200,200,83.373325,36.85327669888222,4.7025
150,53-09.jpg,200,200,81.43935,33.87584717136237,3.8074999999999997
150,53-10.jpg,200,200,86.559125,36.625963526361666,3.5825000000000005
150,53-11.jpg,200,200,81.1445,36.661553018796134,5.16
150,53-12.jpg,200,200,78.48065,35.89494777231888,5.465
151,54-01.jpg,200,200,104.7796,45.646282146961326,2.8225
151,54-03.jpg,200,200,85.509225,39.087893456918025,3.5025
151,54-04.jpg,200,200,88.41835,40.33417698772965,3.53
151,54-07.jpg,200,200,88.094375,36.20510210397666,2.7925
151,54-10.jpg,200,200,95.5135,44.156115858961144,1.7175
151,54-13.jpg,200,200,63.476375,33.68617805360791,2.6224999999999996
151,54-14.jpg,200,200,19.57285,14.498632448527689,1.1400000000000001
152,55-01.jpg,200,200,89.39655,43.495196839392506,2.705
152,55-04.jpg,200,200,77.4739,38.671926753007796,3.2075
152,55-06.jpg,200,200,77.7437,32.497566221334175,3.8275000000000006
152,55-07.jpg,200,200,78.07745,32.985837892912464,3.655
152,55-08.jpg,200,200,76.9739,31.55966997276746,3.3225
152,55-11.jpg,200,200,76.714775,33.417289263184934,3.2875
152,55-14.jpg,200,200,13.9257,10.198628805383594,0.0
153,56-01.jpg,200,200,86.562,46.656671077135364,2.44
153,56-03.jpg,200,200,77.87425,39.80799149589816,2.465
153,56-04.jpg,200,200,79.66395,40.7641744721698,2.7925
153,56-07.jpg,200,200,75.3995,34.386080755881444,2.88
153,56-09.jpg,200,200,73.0165,30.194394806818035,2.63
153,56-13.jpg,200,200,61.843,32.427825258564596,3.0725
153,56-14.jpg,200,200,14.2906,10.25235102988578,0.0
154,57-01.jpg,200,200,93.9958,50.48673818301198,3.2325
154,57-02.jpg,200,200,86.538125,45.602384767513804,2.2775
154,57-03.jpg,200,200,81.64455,45.132383665141155,3.8575
154,57-05.jpg,200,200,77.30355,38.80688994750159,4.8475
154,57-06.jpg,200,200,73.270925,37.11847955728218,4.2675
154,57-10.jpg,200,200,92.55775,44.6523830824011,2.8325
154,57-13.jpg,200,200,41.893975,24.8049860652929,1.8225000000000002
155,58-03.jpg,200,200,95.51935,46.0130131112656,5.4925
155,58-06.jpg,200,200,85.3765,45.325429923498795,4.955
155,58-08.jpg,200,200,85.5927,44.537689732517556,4.535
155,58-09.jpg,200,200,92.51565,41.601900858945136,4.1425
155,58-10.jpg,200,200,108.41505,44.89903933824754,3.8899999999999997
155,58-11.jpg,200,200,88.631875,44.43718329264778,4.715
155,58-14.jpg,200,200,12.139775,6.650442688225724,0.095
156,59-01.jpg,200,200,92.990225,53.332646469581604,3.7375
156,59-02.jpg,200,200,82.566625,44.57259428291531,4.0725
156,59-03.jpg,200,200,73.468875,41.622401795600105,3.2975
156,59-06.jpg,200,200,73.563075,40.00945352718998,3.4549999999999996
156,59-07.jpg,200,200,77.22015,41.15240981980885,3.3325
156,59-11.jpg,200,200,72.21645,37.65757227168926,4.0425
156,59-13.jpg,200,200,44.872975,27.40495556736728,1.6675
157,6-01.jpg,200,200,112.128425,43.69464134215287,4.89
157,6-02.jpg,200,200,101.83905,40.91117567483853,4.9799999999999995
157,6-04.jpg,200,200,94.040375,40.270763524663586,6.1975
157,6-05.jpg,200,200,98.40945,41.657485530184125,6.177499999999999
157,6-07.jpg,200,200,94.602375,40.875705735306575,6.1925
157,6-11.jpg,200,200,90.8014,38.13505025616198,4.859999999999999
157,6-14.jpg,200,200,24.0027,13.116035708627816,0.5625
158,60-01.jpg,200,200,66.5593,56.713032748302226,3.5775
158,60-02.jpg,200,200,70.0532,46.47093898082973,4.8225
158,60-04.jpg,200,200,58.054425,44.64492594819007,3.875
158,60-06.jpg,200,200,65.358875,42.45140143427982,3.7249999999999996
158,60-09.jpg,200,200,66.7777,43.069712475357896,2.4225
158,60-10.jpg,200,200,64.658975,42.770089746800565,4.0075
158,60-14.jpg,200,200,8.604725,5.816191423463898,0.0
159,61-01.jpg,200,200,99.1756,51.1793148121387,3.105
159,61-04.jpg,200,200,82.06415,43.28870504851699,5.27
159,61-06.jpg,200,200,79.28735,37.88944351633447,5.63
159,61-09.jpg,200,200,83.490175,33.8792451726625,2.8925
159,61-10.jpg,200,200,81.3628,41.429332919563166,4.0525
159,61-11.jpg,200,200,81.325725,39.89839568484396,5.745
159,61-14.jpg,200,200,9.157425,6.487167515131315,0.0
160,62-01.jpg,200,200,98.743125,46.71518800384276,3.3649999999999998
160,62-05.jpg,200,200,96.79815,36.289144472934325,3.675
160,62-06.jpg,200,200,95.84955,35.5984699783221,4.3625
160,62-07.jpg,200,200,96.08655,38.196844884067325,3.7225
160,62-08.jpg,200,200,95.32015,37.212545653011965,3.375
160,62-10.jpg,200,200,95.349225,41.13841048095289,1.4475
160,62-11.jpg,200,200,108.398175,52.340049022420445,3.605
161,63-02.jpg,200,200,98.05165,41.98103836588014,3.5249999999999995
161,63-03.jpg,200,200,92.668775,40.716300973926586,3.4099999999999997
161,63-04.jpg,200,200,89.3995,40.21659296546638,4.2875000000000005
161,63-05.jpg,200,200,92.5121,37.9039048593941,4.0175
161,63-07.jpg,200,200,92.848075,41.025134902817506,4.02
161,63-12.jpg,200,200,90.1098,37.47225965911317,4.6075
161,63-14.jpg,200,200,54.42385,29.954728360936606,2.5625
162,64-01.jpg,200,200,96.26015,45.98668363752164,4.375
162,64-02.jpg,200,200,88.87975,39.61535863699204,4.130000000000001
162,64-04.jpg,200,200,83.082775,40.65793555137023,4.5625
162,64-05.jpg,200,200,87.524725,43.4777499265357,6.7625
162,64-06.jpg,200,200,80.225275,34.825479554119205,5.1875
162,64-08.jpg,200,200,81.139275,35.28688818065961,4.75
162,64-11.jpg,200,200,79.5539,35.04519146459326,4.92
163,65-01.jpg,200,200,96.7548,44.23637391287853,2.5524999999999998
163,65-04.jpg,200,200,81.786825,41.339465180616145,2.7325
163,65-06.jpg,200,200,81.089575,33.5468038912707,2.73
163,65-07.jpg,200,200,81.8262,33.399368909606665,2.6825
163,65-08.jpg,200,200,82.1146,31.327941471472396,2.8275
163,65-12.jpg,200,200,80.99365,36.88909201481516,3.52
163,65-14.jpg,200,200,46.852325,25.96735675987017,1.67
164,66-01.jpg,200,200,108.7008,49.13453448807671,3.2125
164,66-02.jpg,200,200,92.813525,42.20997988715909,4.095
164,66-03.jpg,200,200,89.315225,40.94330358189694,4.117500000000001
164,66-07.jpg,200,200,90.3049,42.37544732495457,4.4125
164,66-08.jpg,200,200,88.242125,39.461516069258856,4.2725
164,66-10.jpg,200,200,98.628525,41.03743329357204,3.005
164,66-11.jpg,200,200,87.93275,40.12147401875335,3.995
165,67-01.jpg,200,200,104.838375,47.15375968424337,2.68
165,67-06.jpg,200,200,88.76235,35.08142417972081,4.445
165,67-07.jpg,200,200,88.85565,34.32998999530149,4.465
165,67-08.jpg,200,200,94.45125,35.13761764032246,3.15
165,67-09.jpg,200,200,96.804725,38.859637706422006,2.5
165,67-10.jpg,200,200,105.12055,40.94145842172089,2.255
165,67-12.jpg,200,200,86.19915,36.581920934766394,4.455
166,68-02.jpg,200,200,93.42925,45.48168966119773,3.2775
166,68-03.jpg,200,200,85.151275,41.01958606415202,3.2474999999999996
166,68-06.jpg,200,200,84.9348,40.256821769235586,4.245
166,68-08.jpg,200,200,87.600475,39.83113988796172,3.47
166,68-12.jpg,200,200,82.90745,40.66557370181196,3.8249999999999997
166,68-13.jpg,200,200,58.08985,34.19103065099822,3.0175
166,68-14.jpg,200,200,8.5043,6.457567770453516,0.0
167,69-02.jpg,200,200,93.322575,49.232752008895204,4.047499999999999
167,69-04.jpg,200,200,78.1345,45.033551489417306,3.9274999999999998
167,69-05.jpg,200,200,78.70325,43.503868672079044,3.8524999999999996
167,69-08.jpg,200,200,82.899375,43.89975113379773,4.175
167,69-11.jpg,200,200,77.264075,43.63896698358447,3.9425000000000003
167,69-13.jpg,200,200,44.1897,28.556039884935025,1.8849999999999998
167,69-14.jpg,200,200,5.34145,3.314304134731754,0.0
168,7-02.jpg,200,200,91.633975,44.42500197748307,2.9274999999999998
168,7-03.jpg,200,200,88.2097,41.39361213895207,3.4675
168,7-05.jpg,200,200,82.3115,39.3262757930369,3.685
168,7-08.jpg,200,200,98.75385,52.333525203042655,4.5475
168,7-09.jpg,200,200,82.3783,32.986171937798424,3.485
168,7-12.jpg,200,200,82.514025,37.13900851260538,5.489999999999999
168,7-13.jpg,200,200,63.71145,32.4035521030874,2.5749999999999997
169,70-01.jpg,200,200,115.027,42.34170899951961,2.6149999999999998
169,70-05.jpg,200,200,99.648475,35.0555652525298,3.7475
169,70-06.jpg,200,200,99.193025,33.915048523470745,3.7725
169,70-07.jpg,200,200,100.927825,33.234289006527206,3.1725000000000003
169,70-08.jpg,200,200,122.7624,39.78891486632929,2.75
169,70-10.jpg,200,200,104.3018,38.75354973108915,2.175
169,70-14.jpg,200,200,87.2331,31.47110443549765,3.0225
170,71-05.jpg,200,200,81.94265,35.851894803169046,3.4825000000000004
170,71-06.jpg,200,200,80.6957,30.57286299171211,3.4174999999999995
170,71-08.jpg,200,200,80.640575,32.19122688978125,3.1225
170,71-10.jpg,200,200,79.409,29.700344593960523,2.3275
170,71-11.jpg,200,200,81.109075,32.1954294527092,3.53
170,71-12.jpg,200,200,78.66625,32.809362397606876,4.7475000000000005
170,71-14.jpg,200,200,23.297275,12.956751235335771,0.49750000000000005
171,72-03.jpg,200,200,82.1833,45.63401309451098,5.88
171,72-04.jpg,200,200,85.352075,43.85685200962758,6.482499999999999
171,72-06.jpg,200,200,81.3613,44.46952172342311,4.54
171,72-07.jpg,200,200,77.62195,47.258627553045805,4.7325
171,72-08.jpg,200,200,87.806325,43.13476863267468,5.48
171,72-09.jpg,200,200,126.456625,56.12016320904079,4.45
171,72-13.jpg,200,200,55.618775,38.33740461350214,4.0225
172,73-04.jpg,200,200,97.5675,36.58454036543304,4.3
172,73-05.jpg,200,200,98.710975,35.47180062457184,4.4325
172,73-06.jpg,200,200,98.085625,33.70465462453777,4.234999999999999
172,73-07.jpg,200,200,101.190925,35.139826018982724,3.27
172,73-10.jpg,200,200,105.49555,36.70741519362947,2.53
172,73-11.jpg,200,200,97.24625,34.005102719114085,3.5125
172,73-13.jpg,200,200,73.04235,30.597369273803587,2.795
173,74-02.jpg,200,200,108.49275,38.84169599074556,2.9925
173,74-03.jpg,200,200,97.146675,34.556679693575525,3.0575
173,74-04.jpg,200,200,92.853025,34.36945916579682,3.1574999999999998
173,74-07.jpg,200,200,95.1409,31.285786664074788,2.8000000000000003
173,74-09.jpg,200,200,93.4619,30.952962675485523,4.0775
173,74-11.jpg,200,200,87.531125,31.52265901275422,3.5725
173,74-14.jpg,200,200,15.545225,7.976942064436408,0.0
174,75-02.jpg,200,200,83.3385,35.29324110576981,3.3425000000000002
174,75-03.jpg,200,200,79.720475,32.93108927403367,4.3999999999999995
174,75-04.jpg,200,200,78.7326,31.784547302738165,3.415
174,75-06.jpg,200,200,78.9931,30.581402884596383,3.9325
174,75-07.jpg,200,200,71.555625,31.831341565497596,4.109999999999999
174,75-08.jpg,200,200,75.8578,30.483113836352086,3.81
174,75-12.jpg,200,200,73.7641,29.62409072342981,3.2199999999999998
175,76-02.jpg,200,200,105.9512,34.09058914949989,3.6975000000000002
175,76-04.jpg,200,200,103.177725,37.35175349062444,4.43
175,76-08.jpg,200,200,106.12665,32.47340080400419,3.5900000000000003
175,76-09.jpg,200,200,129.9781,40.93771330191759,3.0175
175,76-11.jpg,200,200,101.9187,33.019779531517166,2.905
175,76-13.jpg,200,200,91.187325,33.08282763526079,3.1175
175,76-14.jpg,200,200,29.524925,12.697855281281758,0.33
176,77-01.jpg,200,200,101.72615,54.37899232403539,4.1375
176,77-04.jpg,200,200,82.09505,42.83233317830702,3.9774999999999996
176,77-06.jpg,200,200,80.81075,37.14762420986704,4.4575
176,77-07.jpg,200,200,93.367375,52.16006336853297,5.1175
176,77-10.jpg,200,200,89.35235,47.763562466356085,4.5325
176,77-13.jpg,200,200,67.492175,35.641515663189395,4.1775
176,77-14.jpg,200,200,39.792825,23.00200651072369,2.63
177,78-04.jpg,200,200,81.0796,48.951624731361065,4.465
177,78-06.jpg,200,200,79.73075,44.31174454292564,4.775
177,78-08.jpg,200,200,84.884925,50.57545237310661,3.8774999999999995
177,78-09.jpg,200,200,88.69055,53.72474560849498,3.4475
177,78-11.jpg,200,200,77.76885,42.66730562945708,5.0025
177,78-13.jpg,200,200,58.005925,35.59194979056886,3.765
177,78-14.jpg,200,200,37.198,22.658618581016807,2.1225
178,79-03.jpg,200,200,84.957475,35.092937560488934,5.0975
178,79-04.jpg,200,200,80.692125,35.71554266680509,5.0325
178,79-07.jpg,200,200,87.025225,33.64239198837346,5.2124999999999995
178,79-09.jpg,200,200,95.4847,32.80280423850985,4.2875000000000005
178,79-12.jpg,200,200,83.798675,37.49260051322627,6.6075
178,79-13.jpg,200,200,76.355975,35.14711519882358,6.2575
178,79-14.jpg,200,200,44.81965,21.95445567253946,2.15
179,8-03.jpg,200,200,77.48555,38.61169500549671,4.54
179,8-04.jpg,200,200,76.565,36.87346098483298,4.41
179,8-05.jpg,200,200,75.596825,34.62536894993864,5.1499999999999995
179,8-08.jpg,200,200,73.825075,31.30614917623014,4.9425
179,8-09.jpg,200,200,75.64805,31.19126850895135,3.85
179,8-10.jpg,200,200,87.089375,39.10719226829478,3.7074999999999996
179,8-13.jpg,200,200,57.198925,31.44889670313372,2.215
180,80-01.jpg,200,200,103.35355,51.05483084290359,2.0875
180,80-02.jpg,200,200,82.1967,49.623360014311814,2.6875
180,80-03.jpg,200,200,84.889825,41.14235027887171,2.73
180,80-04.jpg,200,200,83.21945,40.67492767906908,3.345
180,80-05.jpg,200,200,83.717675,40.40998970049826,4.2725
180,80-06.jpg,200,200,90.772425,40.28442608030273,4.0975
180,80-14.jpg,200,200,49.33655,27.121546491627278,1.01
181,81-01.jpg,200,200,109.0316,38.71257420322239,2.2425
181,81-04.jpg,200,200,93.1854,34.6367330566842,2.9850000000000003
181,81-07.jpg,200,200,94.192875,30.497870814769595,2.63
181,81-08.jpg,200,200,94.1937,28.924797843891668,2.6825
181,81-10.jpg,200,200,104.17445,31.45937407510677,1.865
181,81-11.jpg,200,200,88.3168,31.090011864906067,1.9625
181,81-14.jpg,200,200,59.874125,23.941137827688454,1.165
182,82-04.jpg,200,200,80.2375,37.194167469510596,3.0
182,82-05.jpg,200,200,81.5136,35.59695092335859,3.7425
182,82-06.jpg,200,200,78.8235,31.573750929371695,3.7900000000000005
182,82-08.jpg,200,200,82.404475,29.758868845679853,3.32
182,82-10.jpg,200,200,89.49625,34.83987278876747,2.5025
182,82-12.jpg,200,200,79.97485,34.454399827561936,3.4225
182,82-13.jpg,200,200,73.629325,32.77390616091367,3.5725
183,83-03.jpg,200,200,67.637075,43.522589082502606,2.4625
183,83-05.jpg,200,200,65.4289,38.14455262275336,3.63
183,83-06.jpg,200,200,64.512725,35.78723917927136,4.3925
183,83-07.jpg,200,200,68.072825,36.93274321681744,4.1674999999999995
183,83-08.jpg,200,200,68.390575,39.149081421782746,4.1075
183,83-11.jpg,200,200,64.295075,35.491494132318174,4.2875000000000005
183,83-13.jpg,200,200,43.8204,30.133971590880616,2.3225
184,84-02.jpg,200,200,98.7953,46.438286444592244,5.47
184,84-04.jpg,200,200,92.289175,45.06526603515589,5.62
